Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
5796	-35.21999	-52.58707	17.36708	0.0145567	0.0696019	0.000476566	0.0147645	0.00296327	0.000779945	0.0343614	0.00710038	0.00544402	0.00506711	0.0110496	0.0123484	0.00423861	0.0122207	0.0532734	0.0040357	0.00194169	0.00931517	0.00264698	0.00477099	0.0415506	0.753056	1.08231	1.671202	0.3287983	0.00755481	0.0923005	0.475513	2.10299	10.8342	132.366	3.532604	0.1967436	0.2319277	0.0465803	0.222721	0.00152498	0.0472452	0.00948225	0.00249576	0.109954	0.0227207	0.0174204	0.0162144	0.0353578	0.039514	0.0135632	0.0391053	0.170471	0.0129139	0.00621325	0.0298078	0.00847012	0.0152668	0.132959	0.348288	0.651712	0.3482883	0.3125075
5832	-25.10851	-44.74454	19.63604	0.0111615	0.32359	0.0208566	0.113592	0.0192826	0.100415	0.0126045	0.0345808	0.070568	0.0522116	0.372166	0.0310735	0.158513	0.183655	0.251268	0.0947229	0.137879	0.00369973	0.0326839	0.00120442	0.199459	0.255401	1.2482	1.738871	0.2611286	0.821698	0.908667	0.970562	1.03033	1.10051	1.21699	0.141998	0.1501713	0.06820516	0.00501601	0.145421	0.00937296	0.0510483	0.00866562	0.0451266	0.00566446	0.0155406	0.0317133	0.0234639	0.167252	0.0139645	0.0712358	0.0825347	0.11292	0.0425685	0.0619631	0.00166266	0.0146882	0.000541266	0.0896368	0.313835	0.686165	0.3138351	2.225187
5868	-35.49769	-54.96661	19.46892	0.0429101	0.0398068	0.0186355	0.0200428	0.0837498	0.0242785	0.0704761	0.0182884	0.041876	0.0197702	0.0102937	0.00335639	0.0553695	0.0648427	0.0967554	0.00156151	0.0189347	0.00319872	0.0268114	0.0221418	0.0401373	0.880169	1.03994	1.617967	0.3820332	0.188425	0.443081	0.775728	1.28911	2.25692	5.30715	1.206842	0.2361193	0.2821209	0.0593306	0.0550397	0.0257668	0.0277126	0.115798	0.0335692	0.0974453	0.0252869	0.0579008	0.0273357	0.0142328	0.00464078	0.0765579	0.0896562	0.133781	0.00215906	0.0261805	0.00442278	0.0370713	0.0306149	0.0554968	0.462411	0.537589	0.4624106	0.7232372
5904	-27.00886	-44.73327	17.72441	0.0565781	0.0276574	0.00311364	0.000409415	0.0119004	0.00966551	0.020796	0.00127829	0.00434346	0.00890284	0.0306428	0.0142073	0.000515426	0.000744814	0.0426694	0.000983648	0.00661014	0.00514759	0.0403596	0.0434281	0.083095	0.11308	1.29564	0.6324173	1.367583	0.0731558	0.279313	0.671724	1.48871	3.58021	13.6695	1.890944	2.162469	0.02909246	0.136977	0.0669592	0.00753819	0.000991202	0.0288112	0.0234004	0.0503475	0.00309477	0.0105156	0.021554	0.0741868	0.0343963	0.00124786	0.00180321	0.103303	0.00238143	0.0160033	0.0124624	0.0977114	0.10514	0.201175	0.114043	0.885957	0.1140428	0.4130489
5940	-27.87917	-46.03265	18.15347	0.0109523	0.0117654	0.000947911	0.00452949	0.0266694	0.00312543	0.0202237	0.0139898	0.00145455	0.000341896	0.00682703	0.0136459	0.0103608	0.033926	0.0250901	0.00344434	0.00822774	0.00938276	0.01237	0.003816	0.00540785	1.1234	0.958865	1.404779	0.5952206	0.0948989	0.317108	0.698853	1.43092	3.1535	10.5375	1.702786	0.4237111	0.3905328	0.048355	0.0519446	0.00418507	0.0199979	0.117746	0.0137989	0.0892883	0.0617658	0.0064219	0.00150948	0.0301416	0.0602474	0.0457432	0.149785	0.110774	0.0152069	0.0363258	0.0414253	0.0546139	0.0168478	0.0238759	0.110954	0.889046	0.1109539	0.2264983
5976	-31.2666	-50.03243	18.76583	0.0627311	0.0120451	0.0158192	0.0242468	0.0540665	0.0125006	0.0920391	0.059132	0.0407177	0.0961018	0.0545694	0.221331	0.283209	0.104481	0.255345	0.0984586	0.0619614	0.0395604	0.245598	0.0785451	0.0161927	0.15829	1.28057	1.317628	0.6823718	0.352759	0.601595	0.853389	1.1718	1.66225	2.8348	0.7534161	0.5178789	0.04120302	0.0325259	0.00624532	0.00820221	0.0125719	0.0280333	0.00648152	0.047722	0.0306597	0.021112	0.0498284	0.0282941	0.114759	0.146843	0.054173	0.132396	0.0510505	0.0321268	0.0205119	0.127342	0.0407254	0.00839586	0.300387	0.699613	0.3003866	1.928652
6012	-27.56628	-46.40314	18.83686	0.0660354	0.00866824	0.00252941	0.00105782	0.0256694	0.0634249	0.0202574	0.0195513	0.00327892	0.0027806	0.0575334	0.123427	0.00237502	0.109577	0.0600449	0.0311031	0.0427094	0.0347098	0.00811295	0.0259969	0.0212535	2.05101	0.649664	1.919891	0.08010887	0.13456	0.375985	0.736989	1.35687	2.65968	7.43161	1.45029	0.04172574	1.052344	0.0904475	0.0118727	0.00346448	0.00144888	0.0351589	0.086872	0.0277462	0.026779	0.00449108	0.00380854	0.0788025	0.169056	0.00325303	0.150085	0.0822424	0.0426014	0.0584984	0.0475413	0.0111122	0.0356075	0.0291105	0.134291	0.865709	0.1342914	0.7300962
6048	-32.26978	-51.27161	19.00182	0.140145	0.0769965	0.0517316	0.113739	0.0322745	0.0585477	0.083723	0.0160328	0.0374962	0.0772628	0.0341957	0.289964	0.0837036	0.0929567	0.0100244	0.501128	0.0874234	0.029341	0.0827718	0.228773	0.083801	0.540782	1.15307	1.954734	0.04526639	0.256281	0.514789	0.812893	1.23017	1.94254	3.90197	0.9844454	0.02315732	0.1563306	0.0633559	0.034808	0.0233864	0.0514184	0.0145904	0.0264678	0.0378489	0.00724799	0.016951	0.0349284	0.0154589	0.131085	0.0378401	0.0420232	0.00453175	0.226547	0.0395218	0.0132643	0.0374189	0.103422	0.0378842	0.671245	0.328755	0.6712454	2.212032
6084	-26.84862	-46.46964	19.62102	0.0482321	0.0481501	0.00321962	0.00534275	0.00784584	0.0182402	0.0541578	0.0392961	0.00151793	0.00217602	0.00575497	0.100663	0.0210448	0.0297572	0.0915521	0.0485894	0.0385946	0.0558558	0.00863124	0.107632	0.0459073	0.835203	1.05493	1.965896	0.03410352	0.0745868	0.281964	0.673706	1.48433	3.54655	13.4072	1.876937	0.01734757	0.2639041	0.0616652	0.0615603	0.00411632	0.00683075	0.010031	0.0233202	0.0692413	0.0502404	0.00194069	0.00278206	0.00735778	0.128699	0.0269059	0.0380449	0.11705	0.062122	0.0493436	0.0714122	0.0110351	0.137609	0.0586928	0.975579	0.0244214	0.9755786	0.7821611
6120	-38.18948	-55.06627	16.87678	0.00974356	0.0138142	0.00372896	0.0320185	0.00190529	0.0100987	0.0181366	0.0161358	0.069217	0.0136008	0.101526	0.136162	0.00316968	0.00715281	0.0852538	0.180492	0.0559366	0.0712126	0.0532017	0.0649293	0.0557259	1.74905	0.750316	1.614894	0.3851058	0.0226397	0.15764	0.561936	1.77956	6.34356	44.1701	2.73902	0.2384713	0.7770289	0.00971284	0.0137707	0.0037172	0.0319176	0.00189929	0.0100668	0.0180794	0.0160849	0.0689988	0.0135579	0.101206	0.135733	0.00315969	0.00713026	0.084985	0.179923	0.0557602	0.0709881	0.053034	0.0647246	0.0555502	0.992252	0.00774779	0.9922522	1.003163
6156	-30.80756	-49.65574	18.84817	0.00177797	0.00728654	0.000163404	0.00105691	0.00286294	0.00114101	0.00119161	0.0116689	0.00210642	0.00642991	0.0119009	0.00501204	0.00117327	0.00142562	0.00134562	0.00271737	0.000267143	0.0100575	0.00554005	0.0109587	0.000493272	0.567225	1.14426	1.982202	0.01779791	0.0577731	0.248938	0.648024	1.54315	4.01707	17.3091	2.061637	0.008978858	0.1652381	0.0205362	0.0841623	0.00188738	0.0122077	0.0330681	0.0131791	0.0137636	0.134781	0.02433	0.0742679	0.13746	0.057891	0.0135517	0.0164665	0.0155424	0.0313867	0.00308561	0.116168	0.0639897	0.126578	0.00569748	0.050178	0.949822	0.05017804	0.08657725
6192	-27.49296	-47.44267	19.94972	0.0130169	0.101794	0.0142649	0.0214462	0.304867	0.0248133	0.0247743	0.170409	0.0211937	0.119145	0.184718	0.0287343	0.130492	0.0741938	0.0368273	0.0353076	0.00143664	0.0814816	0.0413472	0.166681	0.111667	0.124335	1.29189	1.402228	0.5977718	0.883917	0.941596	0.9814	1.01895	1.06203	1.13133	0.08922123	0.4263013	0.03208102	0.00761844	0.0595768	0.00834886	0.0125518	0.17843	0.0145225	0.0144997	0.0997353	0.0124041	0.0697322	0.10811	0.0168174	0.0763733	0.0434235	0.021554	0.0206645	0.000840824	0.0476888	0.0241993	0.0975538	0.0653552	0.123628	0.876372	0.1236284	1.708611
6228	-29.65257	-47.84676	18.19419	0.0048062	0.064726	0.014768	0.0120369	0.0139909	0.00667361	0.0702169	0.0302591	0.0364917	0.0911814	0.0885562	0.0283977	0.0156851	0.0238889	0.0396657	0.0764186	0.00843845	0.0368224	0.0321443	0.0856346	0.111385	0.0597713	1.31341	0.5500177	1.449982	0.24598	0.504592	0.807835	1.23788	1.9818	4.06538	1.014109	2.636247	0.01516949	0.00538698	0.0725475	0.0165526	0.0134914	0.0156815	0.00748005	0.0787019	0.0339157	0.0409014	0.1022	0.0992573	0.0318292	0.0175805	0.0267756	0.044459	0.085653	0.00945816	0.041272	0.0360287	0.0959827	0.124845	0.91106	0.0889398	0.9110602	0.8921876
6264	-36.55565	-54.4109	17.85525	0.00392023	0.0435484	0.00627298	0.101615	0.052249	0.000983929	0.0289088	0.0167577	0.0284804	0.0960744	0.0157113	0.0073042	0.0620032	0.120141	0.0917539	0.115322	0.00129872	0.0536184	0.0325097	0.0976638	0.0356962	1.36043	0.879857	0.9873285	1.012671	0.282769	0.540085	0.82515	1.2119	1.85156	3.53646	0.9133267	1.025668	0.5153974	0.00387438	0.0430391	0.00619961	0.100427	0.051638	0.000972422	0.0285707	0.0165618	0.0281474	0.0949508	0.0155275	0.00721878	0.0612781	0.118736	0.0906808	0.113973	0.00128353	0.0529913	0.0321295	0.0965217	0.0352787	0.126485	0.873515	0.1264852	1.011833
6300	-39.82955	-55.68179	15.85224	0.266923	0.140585	0.109152	0.108759	0.161957	0.0105494	0.0707073	0.077478	0.0820924	0.0429965	0.167992	0.0556381	0.175016	0.641622	0.0505999	0.189743	0.00690244	0.0265679	0.232986	0.00768911	0.220868	2.00508	0.664973	1.618865	0.3811353	0.296893	0.553077	0.831293	1.20295	1.80807	3.36822	0.8780826	0.2354337	1.005095	0.0937617	0.049383	0.0383418	0.0382037	0.0568906	0.00370566	0.0248373	0.0272156	0.0288365	0.0151033	0.0590102	0.0195439	0.0614775	0.225382	0.0177742	0.0666507	0.00242461	0.00933248	0.0818406	0.00270095	0.0775839	0.190306	0.809694	0.1903057	2.846823
6336	-24.89304	-44.50092	19.60788	0.105521	0.304318	0.107216	0.031636	0.0300509	0.0875463	0.00642219	0.153687	0.0591758	0.0193082	0.0681858	0.0294885	0.121425	0.056251	0.112182	0.0210042	0.00392835	0.0875993	0.151793	0.01057	0.157899	1.22069	0.926435	1.810562	0.1894381	0.941477	0.971017	0.990866	1.00922	1.02985	1.06216	0.04360509	0.1046295	0.4392082	0.0611644	0.176395	0.0621468	0.0183375	0.0174187	0.0507453	0.00372256	0.0890834	0.0343007	0.0111918	0.0395232	0.0170927	0.0703826	0.0326053	0.0650252	0.0121749	0.00227703	0.050776	0.0879853	0.00612678	0.0915248	0.0358194	0.964181	0.03581937	1.725209
6372	-32.32838	-49.46171	17.13332	0.093119	0.00925901	0.00902494	0.00295021	0.0395234	0.0837462	0.00400544	0.00186838	0.00195008	0.0055976	0.0181114	0.00770301	0.00289322	0.0433206	0.0378462	0.0168496	0.000109403	0.0203605	0.0120042	0.00246458	0.00380478	1.61251	0.795831	1.209455	0.7905451	0.0524434	0.23746	0.638551	1.56605	4.21124	19.0682	2.131622	0.6536375	0.6753984	0.223569	0.0222299	0.0216679	0.00708313	0.0948915	0.201066	0.00961662	0.00448577	0.00468194	0.0134392	0.0434835	0.0184941	0.0069463	0.104008	0.0908646	0.0404541	0.000262666	0.0488834	0.0288209	0.00591719	0.00913487	0.291568	0.708432	0.2915682	0.4165119
6408	-30.17268	-45.93832	15.76564	0.0311323	0.0764739	0.0458667	0.0482598	0.0187304	0.0141264	0.00979858	0.0109198	0.0255611	0.00111451	0.043945	0.0527598	0.0122806	0.121534	0.113597	0.0100877	0.0059633	0.104108	0.0170652	0.000459921	0.027471	0.237769	1.25408	0.120779	1.879221	0.360516	0.60801	0.856218	1.16793	1.64471	2.7738	0.7376885	15.55917	0.06319891	0.0393455	0.0966489	0.057967	0.0609915	0.0236718	0.0178532	0.0123836	0.0138006	0.0323045	0.00140854	0.0555385	0.0666787	0.0155205	0.153597	0.143565	0.012749	0.00753652	0.131573	0.0215673	0.000581256	0.0347182	0.627476	0.372524	0.6274761	0.7912542
6444	-32.08491	-46.56232	14.4774	0.0746222	0.162095	0.0116643	0.00521825	0.0110709	0.0105418	0.0916173	0.195288	0.0104501	0.0062657	0.26635	0.0398041	0.188013	0.138558	0.352146	0.0418547	0.0228979	0.00760693	0.0847643	0.0208426	0.239419	1.03351	0.988831	0.240472	1.759528	0.299313	0.555271	0.83232	1.20146	1.80092	3.34098	0.8722128	7.316978	0.3483931	0.0376672	0.081821	0.00588781	0.00263403	0.00558831	0.00532123	0.0462459	0.0985758	0.00527493	0.00316275	0.134446	0.020092	0.0949037	0.0699404	0.177754	0.0211271	0.0115582	0.00383977	0.0427867	0.0105208	0.120852	0.0308675	0.969133	0.03086746	1.981091
6480	-29.34929	-46.07603	16.72674	0.0745032	0.0178508	0.00269194	0.020555	0.00533583	0.0245766	0.00768765	0.0752413	0.0371186	0.0105202	0.0554194	0.0660344	0.0251793	0.0805545	0.0510923	0.0244965	0.0253382	0.0341267	0.0201767	0.0150272	0.0518888	0.0688268	1.31039	0.1250099	1.87499	0.902005	0.950945	0.98443	1.01582	1.05159	1.10864	0.07457355	14.99874	0.01750794	0.102704	0.0246077	0.00371089	0.0283355	0.00735555	0.0338793	0.0105976	0.103722	0.0511688	0.0145023	0.0763968	0.0910298	0.0347102	0.111046	0.0704318	0.0337689	0.0349293	0.0470444	0.027814	0.0207153	0.0715298	0.402977	0.597023	0.4029766	0.7254151
6516	-30.68843	-49.44568	18.75725	0.0118143	0.0189047	0.0187741	0.0684066	0.0528854	0.0437172	0.00742661	0.0659674	0.011265	0.0307338	0.040256	0.0176181	0.0629192	0.111137	0.184161	0.0222392	0.0205177	0.0620375	0.023559	0.0249076	0.0419604	0.844156	1.05195	0.919907	1.080093	0.547697	0.745565	0.912468	1.09593	1.34126	1.82583	0.4353113	1.174133	0.2674898	0.0125523	0.0200856	0.0199469	0.0726796	0.0561889	0.046448	0.00789052	0.070088	0.0119686	0.0326536	0.0427706	0.0187186	0.0668494	0.118079	0.195664	0.0236284	0.0217994	0.0659127	0.0250307	0.0264635	0.0445815	0.346545	0.653455	0.3465452	0.941207
6552	-34.16876	-54.5454	20.37664	0.074038	0.0384596	0.0192262	0.0284845	0.04426	0.029696	0.00758694	0.0635668	0.00605991	0.0367007	0.0256053	0.008936	0.0907595	0.106039	0.0478286	0.0697876	0.0707679	0.00820078	0.00823536	0.0112174	0.0207492	0.269046	1.24365	1.467726	0.5322742	0.414497	0.650825	0.87459	1.14339	1.53651	2.41256	0.6367988	0.3626524	0.07211198	0.09071	0.04712	0.0235555	0.0348987	0.0542265	0.036383	0.00929538	0.0778808	0.00742449	0.044965	0.0313712	0.0109482	0.111197	0.129918	0.0585987	0.0855024	0.0867035	0.0100474	0.0100898	0.0137434	0.0254216	0.58287	0.41713	0.5828701	0.8162057
6588	-26.72652	-46.62716	19.90064	0.024284	0.0981342	0.10231	0.127821	0.0777279	0.0317884	0.0377702	0.0340286	0.00256382	0.0471274	0.219084	0.0228343	0.0435922	0.0089919	0.226337	0.170577	0.120226	0.0131805	0.0212589	0.011475	0.00605892	0.446437	1.18452	1.852073	0.1479275	0.237967	0.496507	0.803775	1.24413	2.01407	4.20227	1.038055	0.07987133	0.1256307	0.0167803	0.067811	0.0706963	0.0883245	0.0537102	0.0219659	0.0260993	0.0235138	0.00177161	0.0325652	0.151388	0.0157786	0.0301223	0.00621343	0.156399	0.117869	0.0830767	0.00910774	0.01469	0.00792926	0.00418673	0.256266	0.743734	0.2562657	1.447171
6624	-23.81001	-41.59117	17.78116	0.00374683	0.349792	0.0251153	0.150551	0.0998501	0.0784757	0.044588	0.0631811	0.000657864	0.00134942	0.352682	0.0226328	0.140394	0.162681	0.248785	0.0898722	0.50003	0.0557735	0.0282098	0.0326321	0.140767	0.933819	1.02206	1.570723	0.4292766	0.674508	0.825271	0.941846	1.06175	1.21172	1.48256	0.284724	0.2732987	0.3045544	0.00144567	0.134963	0.00969043	0.058088	0.0385259	0.0302788	0.0172037	0.0243776	0.000253828	0.000520656	0.136078	0.00873257	0.0541691	0.0627684	0.0959906	0.0346761	0.19293	0.0215195	0.0108844	0.0125907	0.054313	0.300134	0.699866	0.3001339	2.591766
6660	-27.94123	-48.1622	20.22096	0.0247343	0.0988708	0.00592852	0.0141757	0.011924	0.00200722	0.00671453	0.041418	0.000752434	0.0141195	0.0279009	0.0270692	0.00302969	0.0123886	0.00224757	0.00208574	0.0420581	0.0198311	0.0437128	0.00682794	0.0181749	0.494716	1.16843	1.868593	0.1314068	0.121474	0.357684	0.725605	1.37816	2.79576	8.23223	1.524271	0.0703239	0.1411344	0.0580656	0.232107	0.0139177	0.0332784	0.0279924	0.00471209	0.0157628	0.0972319	0.00176639	0.0331467	0.0654995	0.063547	0.00711243	0.0290831	0.00527634	0.00489643	0.0987345	0.046555	0.102619	0.0160291	0.0426669	0.202151	0.797849	0.2021507	0.4259715
6696	-30.88176	-47.86475	16.98299	0.0581355	0.235781	0.0498056	0.00255298	0.108504	0.0402257	0.0698788	0.0634504	0.00287602	0.13672	0.025573	0.0254414	0.00293006	0.0494052	0.0946903	0.0328343	0.0384746	0.044881	0.031458	0.0704136	0.024576	1.96357	0.67881	0.7532162	1.246784	0.50933	0.71962	0.902441	1.10811	1.38962	1.96336	0.4878245	1.65528	0.964222	0.0481012	0.195085	0.0412091	0.00211233	0.0897759	0.0332827	0.0578176	0.0524987	0.00237962	0.113122	0.0211591	0.0210502	0.00242433	0.0408778	0.0783466	0.027167	0.0318338	0.0371344	0.0260283	0.0582601	0.0203342	0.0111787	0.988821	0.0111787	1.208608
6732	-29.3243	-47.57398	18.24968	0.033409	0.0308448	0.00550454	0.0193637	0.00402932	0.0015769	0.00441465	0.0179574	0.013038	0.0116337	0.0044229	0.0174093	0.0181814	0.00166086	0.00730775	0.000543307	0.0290689	0.00674303	0.00685263	0.00135119	0.00747319	0.266893	1.24437	1.205249	0.7947509	0.0470502	0.225219	0.628094	1.59212	4.44012	21.2539	2.210089	0.659408	0.07149363	0.137606	0.127045	0.0226724	0.0797561	0.0165961	0.00649502	0.0181833	0.0739638	0.0537013	0.0479175	0.0182172	0.0717062	0.0748866	0.00684081	0.0300995	0.0022378	0.11973	0.0277735	0.0282249	0.00556533	0.0307809	0.454555	0.545445	0.4545553	0.2427865
6768	-33.98316	-51.17315	17.18999	0.347672	0.048954	0.0383937	0.029411	0.0988352	0.0068361	0.0994326	0.0673421	0.0975267	0.0924309	0.0276706	0.0565063	0.122858	0.0135866	0.109167	0.0455365	0.240478	0.0531584	0.0290549	0.0350098	0.143324	0.577078	1.14097	0.5629349	1.437065	0.635045	0.801359	0.933245	1.07153	1.24788	1.57469	0.328316	2.552809	0.1685921	0.19281	0.0271487	0.0212921	0.0163106	0.0548115	0.00379113	0.0551428	0.0373462	0.0540858	0.0512598	0.0153454	0.0313369	0.068134	0.00753478	0.0605411	0.0252534	0.133363	0.0294803	0.0161131	0.0194155	0.0794838	0.331578	0.668422	0.3315778	1.803184
6804	-31.12578	-49.38997	18.26419	0.0164835	0.0241137	0.00523942	0.0015121	0.0141415	0.0365014	0.00863132	0.0428707	0.0129736	0.00432507	0.0289176	0.023758	0.022809	0.00886017	0.0891889	0.0203965	0.00759026	0.00854394	0.0114069	0.0420633	0.00920431	0.827846	1.05738	1.050364	0.9496357	0.13461	0.376052	0.73703	1.3568	2.6592	7.42889	1.450025	0.9041013	0.2609727	0.0375024	0.0548622	0.0119205	0.00344025	0.0321742	0.0830463	0.0196376	0.0975374	0.0295168	0.0098402	0.0657919	0.0540532	0.0518939	0.0201582	0.202918	0.046405	0.017269	0.0194388	0.0259524	0.0957003	0.0209412	0.0924478	0.907552	0.09244775	0.439531
6840	-29.67672	-48.62978	18.95306	0.0281931	0.0816855	0.0305391	0.10916	0.131265	0.0194117	0.0530512	0.147186	0.0865659	0.129458	0.0559714	0.0343079	0.0131124	0.21173	0.0216475	0.159055	0.142515	0.264457	0.006385	0.0176297	0.13114	0.982585	1.0058	1.763036	0.2369641	0.440753	0.670615	0.882801	1.13276	1.49117	2.26884	0.5923886	0.1344068	0.3256381	0.0150406	0.043578	0.0162922	0.058235	0.070028	0.0103558	0.028302	0.0785217	0.0461816	0.069064	0.0298599	0.0183028	0.00699529	0.112954	0.0115486	0.0848537	0.0760298	0.141084	0.0034063	0.00940517	0.0699613	0.0475854	0.952415	0.04758537	1.874468
6876	-36.0838	-52.82819	16.74439	0.0191795	0.145632	0.0221658	0.00696276	0.0448885	0.00137514	0.0517399	0.0564124	0.0801151	0.018741	0.0338846	0.0234735	0.221148	0.0859132	0.0150778	0.128275	0.0920761	0.0252868	0.0264211	0.0359708	0.256191	2.73541	0.421529	1.719857	0.2801429	0.115804	0.349442	0.720346	1.38822	2.86171	8.63531	1.558835	0.1628873	2.163092	0.013789	0.104701	0.015936	0.00500583	0.0322723	0.00098865	0.037198	0.0405573	0.0575982	0.0134737	0.0243611	0.0168761	0.158993	0.0617667	0.0108401	0.0922225	0.0661975	0.0181798	0.0189952	0.025861	0.184187	0.0410436	0.958956	0.04104357	1.390931
6912	-27.39505	-45.40101	18.00596	0.0297393	0.0663463	0.0292012	0.149471	0.202548	0.0223239	0.0479985	0.00893446	0.0473927	0.016118	0.0775724	0.264616	0.00782042	0.0582814	0.0457654	0.178581	0.113297	0.0906646	0.0212442	0.0518949	0.150198	0.0747377	1.30842	0.5406411	1.459359	0.723134	0.85377	0.951874	1.05056	1.17128	1.38287	0.23439	2.699312	0.01904019	0.0177019	0.0394916	0.0173816	0.0889703	0.120564	0.013288	0.0285704	0.00531811	0.0282098	0.00959403	0.0461738	0.157509	0.00465499	0.0346911	0.0272411	0.106298	0.0674381	0.0539667	0.0126453	0.0308896	0.0894028	0.159015	0.840985	0.159015	1.680009
6948	-26.98314	-44.73646	17.75331	0.0692622	0.163648	0.0866517	0.0206019	0.0244986	0.00206375	0.0234814	0.1325	0.152362	0.0156125	0.0168019	0.184152	0.0184107	0.343549	0.0205589	0.0959841	0.0836562	0.113409	0.0400936	0.00178435	0.167135	0.97409	1.00864	0.8099223	1.190078	0.951077	0.975834	0.992397	1.00766	1.02476	1.05144	0.03626927	1.469373	0.3219163	0.0389942	0.092133	0.0487844	0.0115987	0.0137925	0.00116188	0.0132199	0.0745969	0.0857791	0.00878977	0.00945939	0.103676	0.0103651	0.193416	0.0115745	0.0540385	0.0470979	0.0638487	0.0225725	0.00100458	0.0940961	0.319933	0.680067	0.3199329	1.776217
6984	-23.52543	-41.40595	17.88052	0.0252582	0.0484995	0.00253677	0.0056538	0.0129777	0.00583502	0.00283742	0.00692342	0.000253817	0.000156542	0.00521472	0.0406171	0.00108428	0.0171242	0.00152083	0.000409543	0.0294389	0.0342515	0.00726682	0.00819973	0.0269453	1.21873	0.927089	1.343203	0.6567973	0.0742054	0.28126	0.673181	1.48548	3.55543	13.4761	1.880643	0.4889786	0.4381929	0.08925	0.171373	0.00896371	0.0199778	0.0458566	0.0206181	0.010026	0.024464	0.000896862	0.000553143	0.0184263	0.143521	0.0038313	0.0605085	0.00537385	0.00144712	0.104023	0.121028	0.0256774	0.0289738	0.0952114	0.0216828	0.978317	0.02168282	0.283005
7020	-29.12469	-46.83218	17.70749	0.0300366	0.142351	0.118036	0.0433191	0.0216885	0.102435	0.012694	0.0382281	0.00523848	0.0746692	0.0832417	0.207312	0.0521593	0.0239282	0.0499659	0.0111746	0.203234	0.120782	0.186374	0.137525	0.0242414	0.292299	1.2359	0.5246423	1.475358	0.754907	0.871863	0.958122	1.04371	1.14697	1.32467	0.2032983	2.812121	0.07883575	0.0177875	0.0842998	0.0699	0.0256534	0.0128438	0.0606614	0.00751731	0.0226385	0.0031022	0.0442187	0.0492953	0.122769	0.0308885	0.0141701	0.0295896	0.00661754	0.120354	0.0715264	0.11037	0.0814416	0.0143556	0.297075	0.702925	0.2970746	1.688634
7056	-29.3424	-48.32594	18.98354	0.0379149	0.0227404	0.0567199	0.00561463	0.0891319	0.00169034	0.00816151	0.0389015	0.0163651	0.0144564	0.0577239	0.0271991	0.0183614	0.019374	0.0890004	0.00403737	0.0661157	0.00306485	0.00161808	0.014282	0.0924838	0.0956356	1.30145	1.08991	0.9100895	0.104683	0.332653	0.709365	1.40971	3.00614	9.55266	1.631836	0.8350131	0.02449454	0.0553536	0.0331998	0.082808	0.00819705	0.130128	0.00246781	0.0119154	0.0567941	0.0238922	0.0211055	0.0842737	0.0397092	0.0268067	0.0282849	0.129936	0.00589433	0.0965253	0.00447452	0.00236232	0.020851	0.135021	0.0333822	0.966618	0.03338223	0.6849571
7092	-24.24699	-46.05376	21.80678	0.00259032	0.0537314	0.0107863	0.00214344	0.0571712	0.024361	0.00725412	0.0148603	0.0261513	0.0277263	0.0108002	0.0628071	0.00749619	0.0309946	0.0415485	0.0431334	0.0802836	0.107228	0.0745568	0.101237	0.0660079	0.136493	1.28784	1.97351	0.02649003	0.529076	0.733093	0.907679	1.10171	1.36408	1.89009	0.4603229	0.0134228	0.03532887	0.00303718	0.0630008	0.0126471	0.00251321	0.067034	0.0285635	0.00850554	0.0174239	0.0306628	0.0325095	0.0126633	0.0736421	0.00878938	0.0363415	0.0487161	0.0505745	0.0941336	0.125727	0.0874189	0.118701	0.0773951	0.384909	0.615091	0.3849091	0.8528691
7128	-27.22348	-44.55246	17.32898	0.001665	0.0437109	0.02367	0.0229214	0.0564011	0.033132	0.000115874	0.0556935	0.0102328	0.00444135	0.0717804	0.0186296	0.000703347	0.0254394	0.00944192	0.0209365	0.0505671	0.00700814	0.0537446	0.0583115	0.0135404	3.10352	0.298828	1.983473	0.01652726	0.101859	0.328246	0.70642	1.41559	3.0465	9.81749	1.651609	0.008332487	3.461877	0.0028604	0.0750935	0.040664	0.0393781	0.0968946	0.0569193	0.000199066	0.095679	0.0175795	0.00763006	0.123316	0.0320048	0.00120832	0.0437038	0.0162208	0.035968	0.086872	0.0120397	0.0923308	0.100177	0.0232619	0.109751	0.890249	0.1097507	0.5820868
