Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	partition_rate[1]	partition_rate[2]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rate_neo	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	root_freqs[1]	root_freqs[2]	rtfq1	tree_length
5760	-38.5391	-52.49096	13.95186	0.0828258	0.292856	0.0555067	0.0458875	0.0891987	0.0485596	0.0408848	0.0972652	0.102941	0.0250287	0.270164	0.0211075	0.578698	0.238327	0.042671	0.307103	0.270481	0.0273932	0.089564	0.0753247	0.529767	2.22112	0.59296	0.828162	1.171838	0.762453	0.876103	0.959573	1.04213	1.14142	1.31156	0.1961067	1.414986	1.248605	0.024861	0.0879036	0.0166609	0.0137736	0.0267739	0.0145756	0.012272	0.0291951	0.0308987	0.00751263	0.0810926	0.00633563	0.173702	0.0715364	0.0128081	0.0921802	0.0811877	0.00822235	0.0268835	0.0226095	0.159015	0.369843	0.630157	0.369843	3.331555
5796	-33.55238	-50.43503	16.88265	0.0190788	0.070706	0.0143185	0.00569592	0.0255191	0.0340573	0.0125368	0.00720435	0.0267111	0.012541	0.0289291	0.000456474	0.0423921	0.00999726	0.0467364	0.0175406	0.0518127	0.0469381	0.00677182	0.00620516	0.00722605	2.16288	0.612375	1.026312	0.9736878	0.124265	0.361669	0.728117	1.37341	2.76496	8.04732	1.507844	0.9487248	1.177316	0.0386699	0.143311	0.0290215	0.0115448	0.0517235	0.0690292	0.0254104	0.0146022	0.0541396	0.0254188	0.0586352	0.000925208	0.0859227	0.020263	0.0947281	0.0355522	0.105017	0.0951369	0.0137255	0.012577	0.0146462	0.471167	0.528833	0.4711666	0.4933746
5832	-36.46877	-54.05914	17.59037	0.0325548	0.0736948	0.0060263	0.000175295	0.160444	0.0556074	0.0409241	0.0713552	0.0146874	0.00831801	0.0134176	0.0562906	0.0418522	0.00563649	0.00234767	0.0423489	0.00717567	0.0320947	0.0269501	0.00489662	0.00882434	0.0626777	1.31244	0.2593135	1.740687	0.509126	0.719479	0.902386	1.10817	1.38989	1.96415	0.488114	6.712673	0.01591886	0.0461363	0.104439	0.0085404	0.000248426	0.22738	0.0788062	0.0579971	0.101124	0.0208148	0.0117882	0.0190152	0.0797744	0.0593125	0.00798797	0.00332709	0.0600163	0.0101693	0.0454842	0.0381934	0.00693943	0.0125058	0.746723	0.253277	0.7467229	0.7056223
5868	-30.43972	-46.84409	16.40437	0.105706	0.12514	0.0174029	0.0841119	0.123535	0.00638979	0.171266	0.0387061	0.00362852	0.0554752	0.130439	0.0335218	0.0155439	0.0015004	0.0172032	0.173447	0.0239189	0.039178	0.000966799	0.0890714	0.0608333	0.048018	1.31733	0.2028246	1.797175	0.414158	0.650565	0.874481	1.14354	1.53712	2.41454	0.6373909	8.860736	0.01215036	0.0802634	0.0950201	0.0132142	0.063867	0.0938011	0.00485183	0.130044	0.0293899	0.00275517	0.0421229	0.0990434	0.0254534	0.0118026	0.00113927	0.0130626	0.1317	0.0181619	0.0297482	0.0007341	0.0676328	0.0461913	0.776804	0.223196	0.7768036	1.316985
5904	-35.97019	-51.00266	15.03247	0.0100236	0.00296024	0.0228049	0.0149973	0.0257319	0.00190306	0.0338891	0.00157373	1.70169e-05	0.0141015	0.00803882	0.0163946	0.00810431	0.000896631	0.000902527	0.0140946	0.0233261	0.0189897	0.00873806	0.0430926	0.0330186	2.93872	0.353761	0.9568349	1.043165	0.0525021	0.237589	0.63866	1.56578	4.20894	19.0468	2.130813	1.090225	2.769028	0.0330159	0.00975049	0.0751154	0.0493983	0.0847562	0.00626835	0.111624	0.00518358	5.60505e-05	0.0464477	0.0264784	0.0540009	0.0266941	0.00295334	0.00297276	0.046425	0.0768321	0.0625488	0.0287816	0.141939	0.108757	0.723579	0.276421	0.7235789	0.3035988
5940	-36.29952	-49.75361	13.45409	0.0613354	0.0125524	0.00578626	0.0042314	0.0154165	0.00361758	0.00101733	0.00617745	2.93953e-05	0.00212238	0.00442504	0.00950548	0.0182729	0.00173775	0.00127301	0.00645704	0.00582906	0.0410896	0.0090696	0.030632	0.00988173	1.78531	0.738229	0.1906241	1.809376	0.0487278	0.2291	0.631451	1.58365	4.3649	20.5221	2.184756	9.491854	0.8061249	0.244892	0.0501175	0.0231026	0.0168946	0.0615528	0.0144438	0.00406186	0.0246645	0.000117366	0.00847394	0.0176677	0.0379522	0.0729576	0.00693825	0.0050827	0.0257808	0.0232735	0.164057	0.0362119	0.122303	0.0394544	0.578685	0.421315	0.5786853	0.2504592
5976	-30.72924	-51.48694	20.75771	0.0267633	0.0949519	0.0446162	0.18412	0.00786793	0.0923049	0.0536489	0.0146836	0.0143005	0.0554514	0.0435838	0.0703633	0.105359	0.0225761	0.0526484	0.217798	0.0273377	0.0967445	0.0319932	0.0446638	0.245214	0.48893	1.17036	1.958726	0.04127418	0.692393	0.835872	0.945603	1.05753	1.19636	1.44427	0.2658008	0.02107196	0.1392539	0.0173002	0.0613784	0.0288406	0.119018	0.00508596	0.0596674	0.0346795	0.00949169	0.00924408	0.0358447	0.0281733	0.0454839	0.0681056	0.0145936	0.0340328	0.140788	0.0176715	0.0625372	0.0206809	0.0288714	0.15851	0.0100641	0.989936	0.0100641	1.546991
6012	-30.29148	-49.86741	19.57592	0.0150799	0.0793035	0.00588008	0.0011708	0.0188292	0.0257064	0.00128052	0.0251565	0.00313691	0.00654478	0.011281	0.039154	0.0159504	0.00964395	0.0056729	0.0444176	0.0226286	0.00961174	0.0344326	0.0192332	0.0199385	1.15225	0.949249	1.937274	0.06272592	0.0987372	0.3233	0.703082	1.42231	3.0931	10.1279	1.674116	0.03237844	0.4046184	0.0364203	0.19153	0.0142013	0.00282766	0.0454754	0.0620848	0.00309265	0.0607567	0.00757611	0.0158066	0.0272454	0.0945627	0.0385225	0.0232916	0.0137009	0.107275	0.0546514	0.0232138	0.0831599	0.046451	0.0481545	0.3516	0.6484	0.3515997	0.4140533
6048	-32.11563	-48.98175	16.86612	0.105071	0.0367511	0.0537416	0.0778371	0.0956984	0.0358949	0.0570789	0.0259133	0.00797742	0.028648	0.0396625	0.0436849	0.00689957	0.0143967	0.12073	0.0488928	0.0238889	0.0666217	0.00980181	0.00498794	0.0301824	0.502185	1.16594	0.3239591	1.676041	0.29445	0.550853	0.830248	1.20446	1.81537	3.39617	0.8840581	5.17362	0.143571	0.112452	0.0393329	0.057517	0.0833052	0.102421	0.0384165	0.0610887	0.0277337	0.00853784	0.0306605	0.0424488	0.0467538	0.00738427	0.015408	0.129211	0.0523276	0.0255671	0.0713019	0.0104904	0.00533835	0.0323027	0.038547	0.961453	0.03854699	0.9343602
6084	-30.31398	-49.04449	18.73051	0.0240791	0.0519924	0.011648	0.0103979	0.00512771	0.137629	0.00431012	0.113266	5.03245e-05	0.0167419	0.0573444	0.0136179	0.0530989	0.217963	0.0128092	0.0923239	0.135774	0.0729034	0.207866	0.00601646	0.169621	1.75834	0.74722	1.659414	0.3405857	0.507284	0.718208	0.901888	1.10878	1.39235	1.97128	0.4907353	0.2052445	0.784392	0.0170221	0.0367546	0.00823424	0.00735048	0.0036249	0.0972933	0.00304692	0.0800706	3.55755e-05	0.0118353	0.040538	0.00962682	0.0375368	0.154083	0.00905511	0.0652658	0.0959815	0.051537	0.146945	0.00425317	0.119909	0.419838	0.580162	0.4198385	1.414582
6120	-38.77782	-55.25422	16.4764	0.024041	0.181607	0.0150809	0.00163184	0.0181162	0.127775	0.00388034	0.233766	0.00396524	0.0839229	0.0523004	0.0173149	0.00585373	0.0156558	0.0616372	0.114979	0.0104894	0.0582066	0.0727623	0.148034	0.0344765	3.29488	0.235041	1.608861	0.3911386	0.365831	0.612366	0.858127	1.16533	1.63301	2.7335	0.727106	0.2431152	4.672757	0.0187017	0.141274	0.0117316	0.00126942	0.0140928	0.0993972	0.00301855	0.181849	0.0030846	0.0652844	0.0406849	0.0134695	0.00455367	0.0121788	0.0479481	0.0894434	0.00815977	0.0452794	0.0566025	0.115157	0.0268196	0.313522	0.686478	0.3135216	1.285497
6156	-30.54006	-50.70533	20.16528	0.0243402	0.0855193	0.0861395	0.086935	0.0655965	0.0255382	0.0757356	0.0951423	0.0147631	0.0309662	0.0387705	0.127839	0.0275788	0.13182	0.0198463	0.221543	0.088222	0.028305	0.0284595	0.12665	0.021312	0.0425499	1.31915	1.924467	0.07553286	0.145278	0.390304	0.745633	1.34114	2.5621	6.88334	1.394875	0.03924871	0.01075185	0.0167745	0.0589373	0.0593647	0.0599129	0.0452071	0.0176001	0.0521947	0.0655691	0.0101743	0.021341	0.0267195	0.0881024	0.0190065	0.0908462	0.0136775	0.152681	0.0607999	0.0195069	0.0196134	0.0872835	0.0146876	0.244525	0.755475	0.244525	1.451022
6192	-45.55711	-60.14373	14.58662	0.0165805	0.0617197	0.0388265	0.0647219	0.0673145	0.00744748	0.0402829	0.170727	0.0293326	0.00834855	0.0628943	0.0237627	0.0954009	0.0170046	0.144204	0.0302047	0.0327156	0.00701516	0.00276718	0.0200118	0.0176443	0.51377	1.16208	0.1169981	1.883002	0.151483	0.398347	0.750393	1.33263	2.51038	6.6014	1.364635	16.0943	0.1473713	0.0172907	0.0643633	0.0404895	0.067494	0.0701977	0.00776647	0.0420083	0.17804	0.030589	0.00870613	0.0655881	0.0247805	0.0994871	0.0177329	0.150381	0.0314984	0.0341168	0.00731563	0.0028857	0.0208689	0.0184001	0.565006	0.434994	0.5650063	0.9589275
6228	-40.18942	-55.48803	15.29862	0.0134801	0.0860671	0.0669219	0.231124	0.00675986	0.00815209	0.063117	0.0988633	0.0083741	0.0172925	0.0497304	0.0316321	0.0765743	0.0165547	0.0949635	0.00756213	0.0135216	0.0362407	0.132905	0.0691937	0.00730571	0.583753	1.13875	0.255267	1.744733	0.0892312	0.307726	0.692336	1.44439	3.24964	11.2068	1.747314	6.834932	0.1708754	0.0118628	0.0757409	0.0588927	0.203394	0.00594882	0.00717402	0.0555444	0.0870018	0.00736939	0.0152178	0.0437639	0.0278369	0.067387	0.0145685	0.0835699	0.00665483	0.0118993	0.0318926	0.116959	0.0608919	0.00642918	0.372779	0.627221	0.3727794	1.136336
6264	-38.89297	-56.21385	17.32088	0.191734	0.193718	0.061766	0.018182	0.033369	1.00222e-05	0.0715078	0.0312097	0.0246389	0.0157279	0.031813	0.254173	0.018539	0.170514	0.0214975	0.0340474	0.0171074	0.00166165	0.00820713	0.0729069	0.0611779	0.0736112	1.3088	0.9220121	1.077988	0.0393941	0.206532	0.611348	1.63573	4.84186	25.3845	2.338506	1.169169	0.01874782	0.143782	0.145269	0.0463184	0.0136347	0.0250235	7.51569e-06	0.0536239	0.0234042	0.0184768	0.0117944	0.0238566	0.190605	0.0139024	0.127869	0.016121	0.0255322	0.0128289	0.00124607	0.00615455	0.054673	0.0458774	0.431887	0.568113	0.4318865	1.333508
6300	-31.23501	-48.67891	17.4439	0.014193	0.0610274	0.0638647	0.031109	0.0217052	0.0111123	0.0526664	0.0985437	0.0191713	0.0636468	0.00170617	0.0079909	0.0073874	0.110592	0.0606471	0.0644166	1.8358e-06	0.0722879	0.0873917	0.0252013	0.0039182	0.646466	1.11784	0.5309618	1.469038	0.24135	0.499937	0.805503	1.24146	2.00025	4.14336	1.027848	2.76675	0.1927716	0.0161545	0.0694613	0.0726908	0.0354082	0.0247049	0.012648	0.0599449	0.112162	0.0218207	0.0724428	0.00194196	0.00909524	0.00840834	0.125875	0.0690285	0.073319	2.0895e-06	0.082278	0.0994692	0.0286841	0.00445969	0.22732	0.77268	0.2273198	0.8785804
6336	-27.69472	-42.83348	15.13876	0.0976185	0.18296	0.00984686	0.002212	0.0509828	0.00597731	0.0144054	0.0249992	0.00693402	0.0152343	0.00116384	0.0497702	0.0281788	0.0138985	0.072756	0.014625	0.000519627	0.145176	0.0846157	0.0188011	0.0141647	0.185546	1.27148	0.0768074	1.923193	0.463104	0.68699	0.889471	1.12426	1.45562	2.15934	0.5566209	25.03916	0.04864289	0.114195	0.214029	0.011519	0.00258762	0.0596402	0.00699232	0.0168516	0.0292443	0.00811148	0.0178213	0.00136147	0.0582217	0.0329639	0.0162586	0.0851107	0.0171084	0.000607865	0.169828	0.0989842	0.0219938	0.0165699	0.506439	0.493561	0.5064386	0.8548399
6372	-28.5912	-47.9501	19.35891	0.00972716	0.0350539	0.0015754	0.0804642	0.0892265	0.107574	0.0454066	0.0190024	0.0202281	0.00737676	0.0185278	0.00213864	0.0316927	0.0612994	0.0551144	0.06099	0.0341247	0.128083	0.110016	0.216884	0.0343105	0.0756362	1.30812	1.094321	0.9056786	0.312142	0.566754	0.837652	1.19381	1.76443	3.20367	0.8418663	0.8276166	0.01927348	0.00832223	0.029991	0.00134786	0.0688425	0.0763392	0.092037	0.0388483	0.0162578	0.0173065	0.00631131	0.0158517	0.00182975	0.0271152	0.0524457	0.047154	0.052181	0.0291959	0.109584	0.0941261	0.185558	0.0293549	0.158539	0.841461	0.1585389	1.168816
6408	-24.95561	-46.22462	21.26901	0.00418365	0.09783	0.00409801	0.00849672	0.0419284	0.0122028	0.00531353	0.0349071	0.0444286	0.00386289	0.0824246	0.00327265	0.0756163	0.0537989	0.0775674	0.0341388	0.0405394	0.0536832	0.063284	0.0762481	0.00230994	0.582294	1.13924	1.911366	0.08863393	0.607125	0.783978	0.926883	1.07889	1.27555	1.64711	0.3608268	0.04637203	0.1703759	0.00510118	0.119285	0.00499675	0.0103602	0.0511238	0.0148791	0.00647885	0.0425626	0.0541723	0.00471007	0.100501	0.00399038	0.0921998	0.0655976	0.0945788	0.0416258	0.0494302	0.0654565	0.077163	0.0929702	0.00281654	0.398481	0.601519	0.398481	0.8201349
6444	-32.8008	-49.0382	16.2374	0.0689047	0.22591	0.0113034	0.0187091	0.00805572	0.0860258	0.0130841	0.067112	0.14698	0.0881049	0.131889	0.116951	0.0147741	0.0507435	0.161811	0.0266426	0.00622817	0.0916536	0.167057	0.0557499	0.0887658	2.19243	0.602524	0.8532443	1.146756	0.400263	0.639827	0.869952	1.14949	1.56292	2.49836	0.662066	1.343995	1.212914	0.0418504	0.13721	0.00686531	0.0113632	0.00489277	0.0522491	0.00794683	0.0407615	0.0892704	0.0535119	0.0801046	0.0710321	0.00897331	0.0308198	0.0982784	0.0161818	0.00378277	0.0556672	0.101465	0.0338605	0.0539133	0.259209	0.740791	0.259209	1.646455
6480	-28.70896	-45.70773	16.99877	0.14803	0.0390798	0.00093372	0.00819997	0.0757958	0.020659	0.00780783	0.0262176	0.0352204	0.0948642	0.0105348	0.0292763	0.0911403	0.0907701	0.0279627	0.0166838	0.0225265	0.248668	0.121173	0.0302497	0.0492825	0.200459	1.26651	0.3753001	1.6247	0.214353	0.471835	0.791095	1.26407	2.11939	4.66521	1.113622	4.329069	0.05275863	0.123866	0.0327007	0.000781306	0.00686146	0.0634234	0.0172868	0.00653333	0.021938	0.0294713	0.0793792	0.00881514	0.0244975	0.0762632	0.0759534	0.0233983	0.0139605	0.0188494	0.208077	0.101394	0.025312	0.041238	0.584942	0.415058	0.5849419	1.195076
6516	-24.87325	-46.80545	21.9322	0.0956847	0.028992	0.0225037	0.0315715	0.0237726	0.0298523	0.0132367	0.0732022	0.0176461	0.0557159	0.107031	0.029815	0.021937	0.0854295	0.00933367	0.0116127	0.003873	0.0622603	0.000784726	0.0189628	0.0536919	0.383073	1.20564	1.960565	0.0394347	0.921714	0.961022	0.987673	1.01248	1.04056	1.08493	0.05894457	0.02011394	0.1059111	0.12007	0.0363805	0.0282388	0.0396174	0.0298311	0.0374601	0.01661	0.0918576	0.0221432	0.069915	0.134308	0.0374132	0.0275276	0.107201	0.0117123	0.0145721	0.00486003	0.0781272	0.000984711	0.0237954	0.0673751	0.0369046	0.963095	0.03690462	0.7969093
6552	-37.38174	-56.11066	18.72891	0.023087	0.0992592	0.000694992	0.0424051	0.016018	0.0548446	0.0190328	0.0340537	0.0526696	0.00544418	0.034992	0.000637463	0.0175141	0.0396878	0.122452	0.0331456	0.0252302	0.210079	0.0698947	0.0738279	0.0329179	1.58964	0.803452	1.874684	0.1253162	0.102614	0.32943	0.707214	1.414	3.03554	9.74524	1.646268	0.06684657	0.6595061	0.0229063	0.0984824	0.000689553	0.0420733	0.0158926	0.0544154	0.0188839	0.0337872	0.0522574	0.00540157	0.0347182	0.000632474	0.0173771	0.0393773	0.121493	0.0328862	0.0250327	0.208435	0.0693478	0.0732502	0.0326603	0.580964	0.419036	0.580964	1.007887
6588	-28.5077	-45.49989	16.99219	0.213271	0.00291889	0.0553256	0.00603739	0.103135	0.061466	0.00922757	0.0832879	0.0899587	0.0527476	0.227453	0.055767	0.0165374	0.00739161	0.243499	0.0417626	0.08725	0.0441831	0.0420483	0.139637	0.0229587	0.105383	1.29821	0.2472918	1.752708	0.984925	0.992619	0.997692	1.00231	1.00744	1.01531	0.01098297	7.087611	0.02705851	0.132808	0.00181765	0.0344523	0.0037596	0.0642238	0.038276	0.00574618	0.0518649	0.0560189	0.0328469	0.141639	0.0347271	0.0102981	0.00460289	0.151631	0.0260063	0.0543322	0.0275136	0.0261843	0.0869544	0.0142968	0.426832	0.573168	0.4268317	1.605862
6624	-33.3953	-53.03967	19.64437	0.0685147	0.0398193	0.0661597	0.00430123	0.0235821	0.0221834	0.00126335	0.110044	0.00724268	0.0144454	0.0684458	0.0210919	0.012446	0.0889261	0.0503908	0.0281971	0.0186788	0.0957379	0.0753551	0.0282601	0.031533	0.0973904	1.30087	1.801705	0.1982949	0.0442302	0.218531	0.622215	1.60716	4.576	22.609	2.25478	0.1100596	0.02495521	0.0781579	0.0454238	0.0754714	0.00490662	0.0269012	0.0253057	0.00144116	0.125533	0.00826207	0.0164786	0.0780793	0.0240605	0.0141977	0.101442	0.0574832	0.0321657	0.0213078	0.109213	0.0859611	0.0322377	0.0359711	0.692521	0.307479	0.6925207	0.8766185
6660	-24.69262	-43.92131	19.22868	0.039094	0.0647646	0.0254393	0.004071	0.0353139	0.0301713	0.00149893	0.0214914	0.00172496	0.00135886	0.00137818	0.0305849	0.0219354	0.0268065	0.00989368	0.0355068	0.017954	0.126107	0.0863993	0.0319845	0.177415	0.224365	1.25854	1.233429	0.7665711	0.138938	0.381902	0.740588	1.35028	2.61847	7.19744	1.42714	0.621496	0.05942449	0.0494302	0.0818879	0.0321652	0.00514735	0.0446506	0.0381483	0.00189523	0.0271736	0.00218102	0.00171813	0.00174256	0.0386714	0.0277349	0.0338939	0.0125095	0.0448945	0.0227008	0.159449	0.109243	0.0404409	0.224322	0.086829	0.913171	0.086829	0.7908937
6696	-28.03076	-46.06619	18.03543	0.0159157	0.0639674	0.0409776	0.00396362	0.0834204	0.0217505	0.00374243	0.032452	0.00689526	0.0104038	0.0190711	0.0841554	0.0221584	0.0537303	0.21266	0.0457989	0.161025	0.00701939	0.0180515	0.0778506	0.0123589	2.45059	0.516471	1.888838	0.1111615	0.123867	0.361103	0.727762	1.37408	2.76929	8.0732	1.510166	0.0588518	1.581624	0.0159577	0.0641362	0.0410857	0.00397408	0.0836405	0.0218079	0.00375231	0.0325376	0.00691346	0.0104313	0.0191214	0.0843774	0.0222168	0.0538721	0.213221	0.0459198	0.16145	0.0070379	0.0180991	0.078056	0.0123915	0.0510811	0.948919	0.0510811	0.9973686
6732	-31.01065	-50.4005	19.38986	0.0268092	0.0634346	0.00831974	0.127061	0.0415159	0.0113314	0.00641169	0.0649045	0.0235305	0.0070599	0.0087873	0.00999051	0.130057	0.00607665	0.000389866	0.00689216	0.0266453	0.261357	0.0203052	0.00883984	0.039127	0.924322	1.02523	1.77894	0.2210597	0.131463	0.371739	0.734382	1.36169	2.69006	7.6067	1.467128	0.1242648	0.3005265	0.0298262	0.0705734	0.00925602	0.14136	0.046188	0.0126066	0.00713325	0.0722087	0.0261785	0.0078544	0.0097762	0.0111148	0.144693	0.0067605	0.000433741	0.00766779	0.0296439	0.29077	0.0225902	0.00983466	0.0435303	0.263676	0.736324	0.2636757	0.8988461
6768	-39.47603	-54.13296	14.65693	0.351046	0.282807	0.116468	0.00256385	0.112857	0.0269447	0.00400521	0.0559548	0.0845753	0.252124	0.179752	0.207808	0.429012	0.00217787	0.0554246	0.232611	0.139034	0.429625	0.0162698	0.253662	0.143102	0.0742991	1.30857	0.5651371	1.434863	0.264268	0.522552	0.816698	1.22444	1.91368	3.78404	0.9622539	2.538964	0.01892632	0.103927	0.0837245	0.0344803	0.000759024	0.0334111	0.00797694	0.00118574	0.0165653	0.0250384	0.0746411	0.0532153	0.0615212	0.127008	0.000644756	0.0164084	0.0688642	0.0411607	0.12719	0.00481665	0.0750963	0.0423651	0.792421	0.207579	0.7924208	3.377823
6804	-30.14846	-49.82315	19.67469	0.0825683	0.195467	0.0222434	0.0713371	0.032355	0.0545649	0.0813727	0.0167487	0.0661621	0.0740162	0.137864	0.000460582	0.205792	0.0133817	0.173042	0.00546666	0.0700457	0.227189	0.154007	0.0865345	0.0777847	0.362808	1.2124	1.818488	0.181512	0.368232	0.614323	0.858981	1.16417	1.62781	2.71568	0.7223759	0.09981477	0.09974958	0.0446701	0.105749	0.0120339	0.0385939	0.0175043	0.02952	0.0440233	0.00906118	0.0357942	0.0400433	0.0745854	0.000249178	0.111335	0.00723958	0.0936169	0.0029575	0.0378952	0.122911	0.0833187	0.0468158	0.0420821	0.529258	0.470742	0.5292583	1.848403
6840	-27.01345	-43.86159	16.84814	0.292627	0.0266822	0.0181028	0.0253822	0.0289244	0.00865921	0.0554292	0.0207213	0.0956801	0.0384639	0.0285059	0.0256161	0.00853289	0.0270841	0.058356	0.045179	0.0132837	0.110734	0.00156696	0.0773224	0.253926	0.39876	1.20041	0.2919366	1.708063	0.501753	0.714378	0.900385	1.11064	1.39982	1.99301	0.498663	5.850803	0.1107284	0.2321	0.0211633	0.0143584	0.0201321	0.0229417	0.00686814	0.0439643	0.0164353	0.0758897	0.030508	0.0226098	0.0203176	0.00676794	0.021482	0.0462856	0.0358341	0.0105361	0.0878299	0.00124285	0.061329	0.201404	0.0435073	0.956493	0.04350734	1.26078
6876	-27.94264	-47.49783	19.55519	0.0468026	0.0557432	0.0211995	0.0353302	0.0406581	0.00254422	0.0237203	0.0108452	0.157376	0.00765855	0.110901	0.00638065	0.00398781	0.0476698	0.107704	0.00994644	0.0104185	0.0877984	0.000329988	0.0691085	0.00854049	0.305422	1.23153	0.8354104	1.16459	0.826057	0.911015	0.971343	1.0295	1.09768	1.21057	0.1381726	1.394033	0.0826676	0.0541281	0.0644681	0.0245177	0.0408601	0.0470219	0.00294244	0.027433	0.0125427	0.182008	0.00885727	0.128259	0.00737935	0.00461198	0.055131	0.124562	0.0115033	0.0120492	0.101541	0.000381638	0.0799253	0.00987725	0.429198	0.570802	0.4291984	0.864663
6912	-28.65604	-47.14067	18.48464	0.0676105	0.0410525	0.115365	0.0825017	0.0921721	0.0273868	0.0777653	0.00509796	0.046422	0.0677105	0.0229259	0.102791	0.105389	0.0819675	0.0730833	0.110716	0.0270135	0.123587	0.0189167	0.0449063	0.035692	0.556807	1.14773	0.7111115	1.288889	0.925245	0.962816	0.988248	1.01189	1.03862	1.08079	0.05617976	1.812499	0.1617125	0.0493481	0.0299638	0.0842035	0.060217	0.0672754	0.0199893	0.05676	0.00372094	0.0338829	0.0494212	0.0167333	0.0750257	0.0769222	0.0598272	0.0533427	0.0808101	0.0197169	0.090205	0.0138071	0.0327766	0.0260512	0.260209	0.739791	0.2602089	1.370072
6948	-31.01995	-50.45355	19.4336	0.00850779	0.0992497	0.0554243	0.0176212	0.0256442	0.0303706	0.0421727	0.0151814	0.00350648	0.0331738	0.0179553	0.0168301	0.0135437	0.0225296	0.0566305	0.0477188	0.0434788	0.206922	0.049983	0.0432241	0.00644291	1.49758	0.834141	1.680869	0.3191313	0.383131	0.626322	0.864181	1.15717	1.59662	2.61007	0.6936958	0.1898609	0.5984516	0.00993771	0.115931	0.0647396	0.0205828	0.0299543	0.0354751	0.0492608	0.017733	0.00409583	0.0387494	0.0209731	0.0196588	0.01582	0.0263162	0.0661486	0.0557391	0.0507864	0.2417	0.0583838	0.0504889	0.00752579	0.345676	0.654324	0.3456761	0.8561112
6984	-26.30256	-46.1522	19.84964	0.00117387	0.130729	0.00986226	0.00538665	0.0385748	0.0299967	0.0187938	0.0213631	0.139754	0.0158624	0.246529	0.172775	0.0617505	0.334105	0.134606	0.0147142	0.0117896	0.108444	0.0642121	0.150435	0.0013557	0.077208	1.3076	1.346798	0.6532021	0.847979	0.922727	0.975222	1.02541	1.08374	1.17927	0.1192334	0.4850038	0.01968191	0.000685588	0.0763511	0.00575995	0.00314602	0.0225292	0.0175192	0.0109763	0.0124769	0.0816219	0.00926427	0.143982	0.100907	0.0360648	0.195131	0.0786155	0.00859366	0.0068856	0.0633355	0.0375024	0.0878599	0.000791783	0.458701	0.541299	0.4587009	1.712213
7020	-27.72087	-46.47201	18.75113	0.0186592	0.0577975	0.00959009	0.0137835	0.101154	0.00409828	0.0656425	0.251984	0.030123	0.0168171	0.170032	0.220472	0.19747	0.140396	0.122739	0.0499581	0.183776	0.0761317	0.00203433	0.0174604	0.0027173	0.0999437	1.30002	1.243545	0.7564554	0.267108	0.525283	0.818028	1.22245	1.90373	3.74381	0.9545255	0.6083058	0.02562622	0.0106451	0.0329737	0.00547118	0.00786356	0.057709	0.00233809	0.0374493	0.143758	0.0171853	0.0095942	0.097004	0.12578	0.112657	0.0800966	0.0700233	0.0285013	0.104845	0.0434334	0.00116059	0.00996122	0.00155023	0.582189	0.417811	0.5821891	1.752837
7056	-29.13876	-48.21223	19.07346	0.00813211	0.0477726	0.00297472	0.0149043	0.0744773	0.00461653	0.0288655	0.000506151	0.00512637	0.0024291	0.0411838	0.00836285	0.0130567	0.0236784	0.00825055	0.0087133	0.0716614	0.00828247	0.0104212	0.0158761	0.0558961	0.651986	1.116	1.646345	0.3536555	0.0654946	0.264643	0.660512	1.51398	3.77868	15.2684	1.970932	0.2148126	0.1947382	0.0178654	0.104951	0.00653516	0.0327432	0.163619	0.010142	0.0634146	0.00111196	0.0112621	0.00533648	0.0904765	0.0183723	0.0286843	0.052019	0.0181256	0.0191422	0.157433	0.0181957	0.0228943	0.0348781	0.122798	0.365142	0.634858	0.365142	0.4551874
